referenced_idv_piid,piid,composite_key,sub_index,contract_number,uei,name,hours_invoiced,fte
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,5786,2.78
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,2,0
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,3,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,11,0
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,4,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,746,0.35
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,5,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,360,0.17
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,6,P010241683,F7J2LEA17J39,"Apex Systems, LLC",18649,8.96
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,7,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,6,0
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,8,P010241686-1,KTU8QJE27RN8,"COMPQSOFT, INC.",13,0.00
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,9,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",7565,3.63
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,10,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,7,0.00
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,11,P010241715-1,F47XKV1VY633,"LightGrid, LLC",129,0.06
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,12,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",63,0.03
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,13,P010241727,KM9AGSE33MH4,"Stratascor, LLC",414,0.19
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,14,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",4787,2.30
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,15,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,1228,0.59
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,16,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,6514,3.13
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,17,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,92,0.04
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,18,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,241,0.11
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,19,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",14,0.00
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,20,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,528,0.25
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,21,P010258241,Q8MBGDPDC9K9,INFLOW LLC,1079,0.51
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,22,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",3201,1.53
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,23,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,46,0.02
N0003920D0054,N0003922F7334,N0003920D0054~N0003922F7334,24,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,71,0.03
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,2671,1.28
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,1,0
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,3,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,5,0
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,4,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,344,0.16
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,5,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,166,0.07
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,6,P010241683,F7J2LEA17J39,"Apex Systems, LLC",8607,4.13
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,7,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,3,0
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,8,P010241686-1,KTU8QJE27RN8,"COMPQSOFT, INC.",6,0.00
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,9,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",3492,1.67
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,10,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,3,0.00
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,11,P010241715-1,F47XKV1VY633,"LightGrid, LLC",60,0.02
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,12,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",29,0.01
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,13,P010241727,KM9AGSE33MH4,"Stratascor, LLC",191,0.09
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,14,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",2209,1.06
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,15,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,567,0.27
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,16,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,3006,1.44
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,17,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,42,0.02
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,18,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,111,0.05
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,19,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",6,0.00
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,20,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,244,0.11
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,21,P010258241,Q8MBGDPDC9K9,INFLOW LLC,498,0.23
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,22,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",1477,0.71
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,23,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,21,0.01
N0003920D0054,N0003922F7336,N0003920D0054~N0003922F7336,24,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,33,0.01
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,29822,14.33
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,10,0
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,3,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,57,0.02
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,4,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,3843,1.84
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,5,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,1856,0.89
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,6,P010241683,F7J2LEA17J39,"Apex Systems, LLC",96112,46.2
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,7,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,31,0.01
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,8,P010241686-1,KTU8QJE27RN8,"COMPQSOFT, INC.",65,0.03
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,9,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",38991,18.74
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,10,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,34,0.01
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,11,P010241715-1,F47XKV1VY633,"LightGrid, LLC",667,0.32
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,12,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",325,0.15
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,13,P010241727,KM9AGSE33MH4,"Stratascor, LLC",2134,1.02
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,14,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",24669,11.86
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,15,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,6327,3.04
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,16,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,33570,16.13
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,17,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,472,0.22
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,18,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,1244,0.59
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,19,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",72,0.03
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,20,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,2721,1.30
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,21,P010258241,Q8MBGDPDC9K9,INFLOW LLC,5560,2.67
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,22,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",16496,7.93
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,23,P010259077,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",8337,4.00
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,24,P010260929,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",410,0.19
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,25,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,235,0.11
N0003920D0054,N0003922F7350,N0003920D0054~N0003922F7350,26,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,365,0.17
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,3338,1.6
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,6,0
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,3,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,430,0.2
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,4,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,208,0.1
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,5,P010241683,F7J2LEA17J39,"Apex Systems, LLC",10759,5.17
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,6,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,4,0
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,7,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",4365,2.09
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,8,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,4,0.00
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,9,P010241715-1,F47XKV1VY633,"LightGrid, LLC",75,0.03
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,10,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",36,0.01
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,11,P010241727,KM9AGSE33MH4,"Stratascor, LLC",239,0.11
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,12,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",2761,1.32
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,13,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,708,0.34
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,14,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,3758,1.80
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,15,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,139,0.06
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,16,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",8,0.00
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,17,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,305,0.14
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,18,P010258241,Q8MBGDPDC9K9,INFLOW LLC,622,0.29
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,19,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",1847,0.88
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,20,P010259077,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",933,0.44
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,21,P010260929,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",46,0.02
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,22,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,26,0.01
N0003920D0054,N0003922F7355,N0003920D0054~N0003922F7355,23,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,41,0.01
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,9570,4.6
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,18,0
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,3,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,1233,0.59
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,4,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,596,0.28
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,5,P010241683,F7J2LEA17J39,"Apex Systems, LLC",30842,14.82
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,6,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,10,0
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,7,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",12512,6.01
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,8,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,11,0.00
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,9,P010241715-1,F47XKV1VY633,"LightGrid, LLC",214,0.10
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,10,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",104,0.05
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,11,P010241727,KM9AGSE33MH4,"Stratascor, LLC",685,0.32
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,12,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",7916,3.80
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,13,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,2030,0.97
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,14,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,10772,5.17
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,15,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,152,0.07
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,16,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,399,0.19
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,17,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",23,0.01
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,18,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,873,0.41
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,19,P010258241,Q8MBGDPDC9K9,INFLOW LLC,1784,0.85
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,20,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",5293,2.54
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,21,P010259077,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",2675,1.28
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,22,P010260929,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",131,0.06
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,23,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,75,0.03
N0003920D0054,N0003922F7362,N0003920D0054~N0003922F7362,24,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,117,0.05
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,2003,0.96
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,2,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,258,0.12
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,3,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,125,0.06
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,4,P010241683,F7J2LEA17J39,"Apex Systems, LLC",6455,3.1
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,5,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",2619,1.25
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,6,P010241715-1,F47XKV1VY633,"LightGrid, LLC",45,0.02
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,7,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",22,0.01
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,8,P010241727,KM9AGSE33MH4,"Stratascor, LLC",143,0.06
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,9,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",1657,0.79
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,10,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,425,0.20
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,11,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2255,1.08
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,12,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,32,0.01
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,13,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,84,0.04
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,14,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",5,0.00
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,15,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,183,0.08
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,16,P010258241,Q8MBGDPDC9K9,INFLOW LLC,373,0.17
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,17,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",1108,0.53
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,18,P010259077,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",560,0.26
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,19,P010260929,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",28,0.01
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,20,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,16,0.00
N0003920D0054,N0003922F7364,N0003920D0054~N0003922F7364,21,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,24,0.01
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,1780,0.85
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,1,0
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,3,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,3,0
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,4,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,229,0.11
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,5,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,111,0.05
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,6,P010241683,F7J2LEA17J39,"Apex Systems, LLC",5738,2.75
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,7,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,2,0
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,8,P010241686-1,KTU8QJE27RN8,"COMPQSOFT, INC.",4,0.00
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,9,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",2328,1.11
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,10,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,2,0.00
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,11,P010241715-1,F47XKV1VY633,"LightGrid, LLC",40,0.01
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,12,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",19,0.00
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,13,P010241727,KM9AGSE33MH4,"Stratascor, LLC",127,0.06
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,14,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",1473,0.70
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,15,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,378,0.18
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,16,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2004,0.96
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,17,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,28,0.01
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,18,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,74,0.03
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,19,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",4,0.00
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,20,P010257061-2,GCUUHLRWXJ28,STRAN TECHNOLOGIES IT SERVICES LLC,162,0.07
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,21,P010258241,Q8MBGDPDC9K9,INFLOW LLC,332,0.15
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,22,P010258398,JU9GLKSCUXE3,"KBR WYLE SERVICES, LLC",985,0.47
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,23,P010259077,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",498,0.23
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,24,P010260929,QTM9WUQW8JL6,"Jones Lang Lasalle Americas, Inc.",24,0.01
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,25,P010262545,G4J1RJ94JBU1,Forcepoint Federal LLC,14,0.00
N0003920D0054,N0003922F7394,N0003920D0054~N0003922F7394,26,P010268863,NANGEK67S7N5,Government Tactical Solutions LLC,22,0.01
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,1,1727740,FWJSGP5QH4C7,Prime Technical Services Inc.,2226,1.07
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,2,88365767,DT8KJHZXVJH5,CARAHSOFT TECHNOLOGY CORP,4,0
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,3,N0003920D0054,GEYFS4D96R55,VERIZON BUSINESS NETWORK SERVICES LLC,287,0.13
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,4,N003929D0054,CHKKPGHNUYX1,VT Milcom Inc.,139,0.06
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,5,P010241683,F7J2LEA17J39,"Apex Systems, LLC",7173,3.44
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,6,P010241684-8,PHZDZ8SJ5CM1,CDW Government LLC,2,0
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,7,P010241686-1,KTU8QJE27RN8,"COMPQSOFT, INC.",5,0
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,8,P010241700,LW88Z8MMJHT3,"Insight Global, LLC",2910,1.39
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,9,P010241705,VV9KH3L99VE3,INTERNATIONAL BUSINESS MACHINES CORPORATION,3,0.00
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,10,P010241715-1,F47XKV1VY633,"LightGrid, LLC",50,0.02
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,11,P010241725-2,J7NJG4KDP7U3,"SENTAR, INC.",24,0.01
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,12,P010241727,KM9AGSE33MH4,"Stratascor, LLC",159,0.07
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,13,P010241728-2,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",1841,0.88
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,14,P010241744,C8VFSNKTMQB6,WORLD WIDE TECHNOLOGY LLC,472,0.22
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,15,P010241749-4,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2505,1.20
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,16,P010243542,DDDPACHP8694,LA JOLLA LOGIC INC,35,0.01
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,17,P010243903,S7PZS4ZCEE52,MCAFEE PUBLIC SECTOR LLC,93,0.04
N0003920D0054,N0003922F7398,N0003920D0054~N0003922F7398,18,P010252972,EMHYSDGNGLW6,"ONYX POINT, LLC",5,0.00
